"letter_id";"child_name";"child_age";"city_id";"letter_date";"gift_id"
"1663";"Ксения Ефимова";"8";"38";"2024-11-15";"36"
"1664";"Роман Козлов";"4";"17";"2024-11-17";"11"
"1665";"Артем Малинин";"9";"47";"2024-11-11";"34"
"1666";"Михаил Петров";"14";"47";"2024-11-01";"74"
"1667";"Андрей Артамонов";"6";"12";"2024-11-14";"31"
"1668";"Анастасия Калинина";"4";"10";"2024-11-22";"7"
"1669";"Любовь Горохова";"10";"14";"2024-11-16";"79"
"1670";"Константин Филиппов";"12";"39";"2024-11-06";"91"
"1671";"Олег Захаров";"10";"44";"2024-11-01";"67"
"1672";"Анастасия Савина";"14";"22";"2024-11-05";"96"
"1673";"Даниил Трофимов";"14";"42";"2024-11-25";"70"
"1674";"Ксения Пономарёва";"4";"48";"2024-11-10";"2"
"1675";"Виктория Трофимова";"16";"12";"2024-11-06";"92"
"1676";"Алина Савина";"14";"2";"2024-11-21";"53"
"1677";"Маргарита Лукина";"8";"40";"2024-11-29";"27"
"1678";"Екатерина Бабушкина";"2";"7";"2024-11-26";"13"
"1679";"Маргарита Ефимова";"13";"37";"2024-11-25";"84"
"1680";"Олег Дьяков";"7";"39";"2024-11-29";"16"
"1681";"Наталья Романова";"7";"35";"2024-11-06";"23"
"1682";"Ксения Соболева";"14";"32";"2024-11-27";"69"
"1683";"Иван Титов";"15";"28";"2024-11-18";"72"
"1684";"Маргарита Лебедевскийа";"7";"3";"2024-11-07";"46"
"1685";"Дмитрий Соколов";"7";"39";"2024-11-13";"32"
"1686";"Руслан Дьяков";"15";"16";"2024-11-08";"57"
"1687";"Наталья Трофимова";"3";"25";"2024-11-01";"5"
"1688";"Егор Титов";"3";"8";"2024-11-11";"6"
"1689";"Елена Тимофеева";"10";"18";"2024-11-22";"75"
"1690";"Максим Воробьев";"12";"14";"2024-11-02";"89"
"1691";"Алина Калинина";"2";"25";"2024-11-08";"6"
"1692";"Елена Морозовскийа";"11";"35";"2024-11-27";"57"
"1693";"Егор Воробьев";"5";"11";"2024-11-18";"8"
"1694";"Полина Лукина";"3";"10";"2024-11-02";"4"
"1695";"Татьяна Горохова";"2";"12";"2024-11-29";"13"
"1696";"Егор Соловьев";"11";"17";"2024-11-06";"86"
"1697";"Дарья Тимофеева";"3";"40";"2024-11-19";"13"
"1698";"Александр Морозов";"11";"16";"2024-11-06";"67"
"1699";"Татьяна Трофимова";"16";"24";"2024-11-29";"61"
"1700";"Вера Лебедевскийа";"16";"27";"2024-11-29";"89"
"1701";"Олег Морозов";"5";"9";"2024-11-13";"1"
"1702";"Леонид Иванов";"10";"37";"2024-11-30";"68"
"1703";"Алина Бондарева";"15";"47";"2024-11-14";"93"
"1704";"Максим Морозовский";"12";"13";"2024-11-06";"51"
"1705";"Сергей Новиков";"8";"44";"2024-11-20";"45"
"1706";"Павел Николаев";"10";"4";"2024-11-23";"82"
"1707";"Екатерина Романова";"15";"22";"2024-11-06";"51"
"1708";"Олег Кузнецов";"14";"27";"2024-11-05";"62"
"1709";"Виктория Лебедевскийа";"8";"47";"2024-11-06";"44"
"1710";"Максим Савин";"5";"11";"2024-11-23";"1"
"1711";"Анастасия Морозовскийа";"6";"1";"2024-11-15";"31"
"1712";"Татьяна Соболева";"9";"49";"2024-11-04";"21"
"1713";"Роман Тимофеев";"15";"39";"2024-11-08";"85"
"1714";"Михаил Дьяков";"9";"21";"2024-11-22";"21"
"1715";"Дмитрий Козлов";"11";"44";"2024-11-16";"65"
"1716";"Леонид Федоров";"14";"33";"2024-11-24";"58"
"1717";"Елена Савельева";"6";"15";"2024-11-14";"42"
"1718";"Максим Бондарев";"12";"24";"2024-11-15";"59"
"1719";"Виктория Лебедевскийа";"4";"28";"2024-11-24";"10"
"1720";"Анна Горохова";"7";"20";"2024-11-18";"22"
"1721";"Иван Горбунов";"15";"33";"2024-11-17";"65"
"1722";"Леонид Козлов";"5";"30";"2024-11-16";"8"
"1723";"Мария Шестакова";"5";"2";"2024-11-24";"6"
"1724";"Илья Николаев";"2";"6";"2024-11-24";"8"
"1725";"Анастасия Захарова";"16";"39";"2024-11-07";"63"
"1726";"Светлана Савельева";"5";"31";"2024-11-11";"4"
"1727";"Владислав Романов";"3";"38";"2024-11-30";"14"
"1728";"Ольга Савельева";"16";"19";"2024-11-22";"96"
"1729";"Светлана Захарова";"6";"9";"2024-11-05";"17"
"1730";"Евгения Захарова";"13";"47";"2024-11-14";"81"
"1731";"Руслан Егоров";"4";"24";"2024-11-27";"12"
"1732";"Наталья Савина";"11";"48";"2024-11-19";"69"
"1733";"Никита Романов";"5";"17";"2024-11-10";"6"
"1734";"Алина Савельева";"6";"15";"2024-11-01";"40"
"1735";"Константин Быков";"4";"44";"2024-11-18";"14"
"1736";"Михаил Гаврилов";"8";"31";"2024-11-13";"22"
"1737";"Татьяна Трофимова";"13";"35";"2024-11-25";"87"
"1738";"Олег Ершов";"11";"14";"2024-11-01";"72"
"1739";"Татьяна Бондарева";"2";"15";"2024-11-01";"3"
"1740";"Юлия Шестакова";"10";"37";"2024-11-24";"95"
"1741";"Виктория Дьякова";"9";"12";"2024-11-21";"45"
"1742";"Роман Макаров";"12";"42";"2024-11-07";"66"
"1743";"Полина Дьякова";"10";"39";"2024-11-12";"60"
"1744";"Сергей Зимин";"4";"50";"2024-11-26";"15"
"1745";"Дмитрий Савельев";"12";"47";"2024-11-18";"53"
"1746";"Илья Козлов";"11";"44";"2024-11-05";"85"
"1747";"Евгения Горохова";"3";"14";"2024-11-22";"3"
"1748";"Мария Малинина";"12";"35";"2024-11-30";"99"
"1749";"Руслан Филиппов";"7";"29";"2024-11-16";"30"
"1750";"Илья Сидоров";"9";"5";"2024-11-12";"50"
"1751";"Екатерина Савельева";"12";"22";"2024-11-25";"63"
"1752";"Илья Крылов";"2";"6";"2024-11-12";"9"
"1753";"Никита Куликов";"5";"3";"2024-11-29";"9"
"1754";"Екатерина Лебедевскийа";"14";"49";"2024-11-05";"95"
"1755";"Екатерина Ефимова";"9";"4";"2024-11-17";"19"
"1756";"Владислав Федоров";"11";"35";"2024-11-10";"55"
"1757";"Полина Романова";"10";"1";"2024-11-17";"100"
"1758";"Даниил Романов";"3";"15";"2024-11-01";"15"
"1759";"Владислав Ефимов";"8";"40";"2024-11-23";"32"
"1760";"Наталья Суханова";"16";"20";"2024-11-02";"99"
"1761";"Анастасия Тимофеева";"7";"37";"2024-11-18";"34"
"1762";"Михаил Бабушкин";"4";"36";"2024-11-10";"13"
"1763";"Виктор Филиппов";"7";"15";"2024-11-07";"37"
"1764";"Артем Горохов";"5";"19";"2024-11-14";"4"
"1765";"Алина Тимофеева";"12";"33";"2024-11-04";"55"
"1766";"Владимир Романов";"5";"30";"2024-11-19";"5"
"1767";"Анастасия Трофимова";"8";"44";"2024-11-14";"43"
"1768";"Наталья Горохова";"15";"39";"2024-11-30";"82"
"1769";"Елена Пономарёва";"14";"41";"2024-11-11";"57"
"1770";"Маргарита Бондарева";"15";"8";"2024-11-30";"100"
"1771";"Юлия Захарова";"16";"43";"2024-11-20";"89"
"1772";"Виктория Бабушкина";"4";"32";"2024-11-20";"12"
"1773";"Светлана Шестакова";"7";"9";"2024-11-13";"40"
"1774";"Владислав Иванов";"16";"44";"2024-11-18";"65"
"1775";"Вера Савельева";"6";"7";"2024-11-15";"24"
"1776";"Илья Бондарев";"2";"18";"2024-11-03";"7"
"1777";"Анастасия Пономарёва";"10";"25";"2024-11-29";"91"
"1778";"Андрей Титов";"11";"47";"2024-11-04";"58"
"1779";"Ольга Калинина";"12";"15";"2024-11-04";"56"
"1780";"Юлия Пономарёва";"6";"8";"2024-11-13";"27"
"1781";"Евгения Лебедевскийа";"14";"37";"2024-11-19";"86"
"1782";"Мария Савина";"13";"46";"2024-11-07";"67"
"1783";"Роман Гаврилов";"15";"2";"2024-11-13";"61"
"1784";"Анастасия Трофимова";"7";"31";"2024-11-02";"46"
"1785";"Егор Макаров";"12";"47";"2024-11-25";"99"
"1786";"Мария Куликова";"6";"30";"2024-11-09";"32"
"1787";"Иван Малинин";"5";"3";"2024-11-15";"9"
"1788";"Дмитрий Гаврилов";"5";"43";"2024-11-22";"9"
"1789";"Дарья Савельева";"10";"44";"2024-11-14";"71"
"1790";"Константин Суханов";"15";"10";"2024-11-16";"83"
"1791";"Михаил Макаров";"5";"9";"2024-11-18";"13"
"1792";"Наталья Горохова";"8";"35";"2024-11-08";"17"
"1793";"Полина Бондарева";"8";"45";"2024-11-14";"32"
"1794";"Леонид Михайлов";"16";"14";"2024-11-17";"61"
"1795";"Дмитрий Тимофеев";"3";"12";"2024-11-03";"6"
"1796";"Виктория Трофимова";"4";"7";"2024-11-15";"13"
"1797";"Сергей Морозов";"10";"32";"2024-11-04";"62"
"1798";"Дмитрий Савельев";"15";"20";"2024-11-28";"66"
"1799";"Екатерина Лукина";"15";"19";"2024-11-27";"59"
"1800";"Егор Орлов";"8";"2";"2024-11-23";"37"
"1801";"Елена Ефимова";"9";"7";"2024-11-30";"31"
"1802";"Ольга Трофимова";"5";"47";"2024-11-18";"5"
"1803";"Михаил Суханов";"11";"8";"2024-11-01";"81"
"1804";"Мария Морозовскийа";"11";"35";"2024-11-29";"65"
"1805";"Любовь Артамонова";"2";"29";"2024-11-19";"10"
"1806";"Виктория Романова";"12";"38";"2024-11-01";"52"
"1807";"Артем Сидоров";"9";"23";"2024-11-07";"40"
"1808";"Виктор Литвинов";"2";"44";"2024-11-06";"10"
"1809";"Олег Петров";"9";"2";"2024-11-10";"26"
"1810";"Татьяна Романова";"2";"10";"2024-11-13";"2"
"1811";"Никита Романов";"7";"36";"2024-11-01";"47"
"1812";"Дарья Лебедевскийа";"3";"18";"2024-11-21";"1"
"1813";"Иван Калинин";"2";"33";"2024-11-28";"2"
"1814";"Михаил Воробьев";"3";"24";"2024-11-08";"11"
"1815";"Руслан Суханов";"4";"46";"2024-11-04";"13"
"1816";"Ирина Суханова";"3";"12";"2024-11-06";"15"
"1817";"Максим Лукин";"8";"5";"2024-11-06";"27"
"1818";"Дмитрий Литвинов";"2";"35";"2024-11-20";"7"
"1819";"Ксения Малинина";"13";"37";"2024-11-20";"92"
"1820";"Сергей Суханов";"8";"27";"2024-11-01";"41"
"1821";"Елена Артамонова";"12";"1";"2024-11-05";"73"
"1822";"Максим Соколов";"9";"32";"2024-11-22";"31"
"1823";"Евгения Пономарёва";"11";"24";"2024-11-22";"67"
"1824";"Алина Тимофеева";"4";"13";"2024-11-08";"15"
"1825";"Леонид Егоров";"8";"14";"2024-11-05";"18"
"1826";"Татьяна Громова";"16";"35";"2024-11-09";"58"
"1827";"Владислав Савельев";"11";"42";"2024-11-09";"57"
"1828";"Дмитрий Попов";"10";"12";"2024-11-23";"70"
"1829";"Илья Иванов";"11";"24";"2024-11-16";"51"
"1830";"Маргарита Калинина";"11";"48";"2024-11-15";"87"
"1831";"Виктория Бабушкина";"5";"47";"2024-11-03";"8"
"1832";"Илья Мартынов";"11";"30";"2024-11-23";"60"
"1833";"Илья Степанов";"7";"36";"2024-11-25";"32"
"1834";"Иван Гаврилов";"13";"3";"2024-11-05";"79"
"1835";"Сергей Романов";"14";"22";"2024-11-29";"63"
"1836";"Даниил Воробьев";"10";"22";"2024-11-09";"99"
"1837";"Александр Кузнецов";"2";"19";"2024-11-25";"7"
"1838";"Маргарита Соболева";"11";"5";"2024-11-03";"95"
"1839";"Иван Морозовский";"6";"9";"2024-11-11";"46"
"1840";"Елена Пономарёва";"5";"22";"2024-11-03";"10"
"1841";"Ольга Бабушкина";"3";"15";"2024-11-11";"8"
"1842";"Елена Калинина";"4";"20";"2024-11-09";"1"
"1843";"Евгения Горохова";"2";"15";"2024-11-21";"11"
"1844";"Дарья Романова";"13";"14";"2024-11-10";"68"
"1845";"Полина Дьякова";"13";"37";"2024-11-17";"83"
"1846";"Ксения Горохова";"13";"22";"2024-11-12";"51"
"1847";"Константин Тимофеев";"11";"9";"2024-11-19";"62"
"1848";"Роман Орлов";"12";"15";"2024-11-17";"51"
"1849";"Любовь Бондарева";"2";"9";"2024-11-08";"12"
"1850";"Дмитрий Петров";"2";"27";"2024-11-21";"2"
"1851";"Владимир Зимин";"2";"12";"2024-11-30";"4"
"1852";"Артем Воробьев";"15";"17";"2024-11-07";"80"
"1853";"Татьяна Громова";"16";"3";"2024-11-02";"76"
"1854";"Владимир Бабушкин";"7";"13";"2024-11-05";"43"
"1855";"Евгения Тимофеева";"3";"24";"2024-11-23";"3"
"1856";"Виктория Шестакова";"7";"22";"2024-11-13";"47"
"1857";"Роман Воробьев";"10";"24";"2024-11-10";"64"
"1858";"Никита Морозовский";"12";"50";"2024-11-10";"86"
"1859";"Полина Бондарева";"6";"36";"2024-11-15";"38"
"1860";"Даниил Артамонов";"7";"46";"2024-11-29";"33"
"1861";"Полина Захарова";"11";"1";"2024-11-03";"67"
"1862";"Елена Трофимова";"7";"19";"2024-11-08";"29"
"1863";"Илья Николаев";"6";"6";"2024-11-13";"46"
"1864";"Наталья Дьякова";"9";"38";"2024-11-26";"27"
"1865";"Константин Романов";"12";"36";"2024-11-21";"85"
"1866";"Любовь Трофимова";"7";"19";"2024-11-28";"27"
"1867";"Руслан Артамонов";"9";"17";"2024-11-11";"39"
"1868";"Леонид Ершов";"11";"18";"2024-11-01";"79"
"1869";"Илья Савин";"13";"13";"2024-11-11";"92"
"1870";"Ирина Савина";"9";"4";"2024-11-23";"36"
"1871";"Роман Бабушкин";"12";"41";"2024-11-10";"92"
"1872";"Юлия Савина";"3";"50";"2024-11-27";"4"
"1873";"Мария Бондарева";"7";"2";"2024-11-19";"33"
"1874";"Ольга Тимофеева";"4";"29";"2024-11-02";"12"
"1875";"Роман Савельев";"5";"48";"2024-11-29";"10"
"1876";"Илья Кузнецов";"4";"37";"2024-11-30";"6"
"1877";"Сергей Бабушкин";"2";"43";"2024-11-22";"2"
"1878";"Никита Бабушкин";"4";"27";"2024-11-06";"2"
"1879";"Полина Лебедевскийа";"2";"36";"2024-11-03";"15"
"1880";"Даниил Трофимов";"14";"2";"2024-11-05";"52"
"1881";"Егор Логинов";"6";"9";"2024-11-11";"43"
"1882";"Анна Артамонова";"11";"40";"2024-11-28";"87"
"1883";"Андрей Морозов";"6";"30";"2024-11-05";"38"
"1884";"Даниил Филиппов";"9";"47";"2024-11-07";"28"
"1885";"Ксения Артамонова";"16";"22";"2024-11-20";"67"
"1886";"Никита Лебедев";"4";"34";"2024-11-01";"5"
"1887";"Артем Иванов";"5";"22";"2024-11-15";"15"
"1888";"Андрей Трофимов";"14";"28";"2024-11-02";"99"
"1889";"Егор Смирнов";"9";"49";"2024-11-21";"23"
"1890";"Ксения Пономарёва";"4";"44";"2024-11-12";"10"
"1891";"Мария Савина";"10";"18";"2024-11-09";"81"
"1892";"Вера Соболева";"11";"10";"2024-11-28";"62"
"1893";"Светлана Морозовскийа";"5";"16";"2024-11-23";"1"
"1894";"Вера Громова";"15";"22";"2024-11-23";"97"
"1895";"Полина Калинина";"7";"23";"2024-11-06";"24"
"1896";"Анастасия Бабушкина";"14";"40";"2024-11-25";"70"
"1897";"Анастасия Дьякова";"13";"3";"2024-11-10";"80"
"1898";"Виктория Артамонова";"13";"43";"2024-11-14";"64"
"1899";"Владислав Орлов";"10";"44";"2024-11-17";"90"
"1900";"Константин Морозовский";"4";"14";"2024-11-05";"11"
"1901";"Маргарита Громова";"12";"39";"2024-11-01";"73"
"1902";"Владислав Мартынов";"7";"9";"2024-11-20";"41"
"1903";"Даниил Федоров";"6";"28";"2024-11-28";"37"
"1904";"Александр Иванов";"9";"11";"2024-11-25";"26"
"1905";"Алина Тимофеева";"7";"1";"2024-11-07";"23"
"1906";"Ольга Тимофеева";"6";"7";"2024-11-05";"45"
"1907";"Ольга Пономарёва";"8";"42";"2024-11-21";"29"
"1908";"Юлия Горохова";"3";"3";"2024-11-04";"4"
"1909";"Мария Лебедевскийа";"15";"5";"2024-11-09";"93"
"1910";"Маргарита Морозовскийа";"8";"2";"2024-11-08";"20"
